time,Alderiate,AlphaCast,AntoineDanielLive,At0mium,BruceGrannec,Corobizar,Domingo,FantaBobShow,Gotaga,HumilityFR,JeelTV,Jirayalecochon,Kamet0,Kenb0gard,Locklear,Maghla,Mickalow,MrBboy45,Sardoche,Solary,Squeezielive,TheGuill84,Tonton,WankilStudio,Xari,ZeratoR,aypierre,iProMx,lestream,mistermv
2019-11-27 10:45:29,0.0,888.0,0.0,0.0,1067.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,2382.0,0.0,2901.0,0.0,0.0,581.0,0.0,412.0,0.0,0.0,0.0,0.0,4783.0,0.0,0.0,2024.0,0.0,964.0
2019-11-27 11:00:25,0.0,0.0,0.0,0.0,1697.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,1713.0,0.0,0.0,0.0,0.0,1058.0,0.0,795.0,0.0,0.0,0.0,0.0,7649.0,0.0,0.0,0.0,0.0,1424.0
2019-11-27 11:15:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,2087.0,0.0,0.0,0.0,0.0,1225.0,0.0,963.0,0.0,0.0,0.0,0.0,9930.0,0.0,0.0,0.0,0.0,1461.0
2019-11-27 11:30:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0,0.0,2263.0,0.0,0.0,0.0,0.0,1343.0,0.0,1092.0,0.0,0.0,0.0,0.0,11033.0,0.0,0.0,0.0,0.0,1480.0
2019-11-27 11:45:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.0,0.0,0.0,0.0,0.0,1428.0,0.0,1382.0,0.0,0.0,0.0,0.0,12215.0,0.0,0.0,0.0,0.0,1442.0
2019-11-27 12:00:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,0.0,0.0,0.0,0.0,1476.0,0.0,1519.0,0.0,0.0,0.0,0.0,12029.0,0.0,0.0,0.0,0.0,1463.0
2019-11-27 12:15:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.0,0.0,0.0,0.0,0.0,1489.0,0.0,1894.0,0.0,0.0,0.0,0.0,11912.0,0.0,0.0,0.0,0.0,1354.0
2019-11-27 12:30:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,0.0,0.0,0.0,0.0,1724.0,0.0,2064.0,0.0,0.0,0.0,0.0,11482.0,0.0,0.0,0.0,0.0,1293.0
2019-11-27 12:45:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,11772.0,0.0,0.0,0.0,0.0,1134.0
2019-11-27 13:00:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.0,0.0,0.0,0.0,0.0,11973.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 13:15:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.0,0.0,0.0,0.0,0.0,11561.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 13:30:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.0,0.0,0.0,0.0,0.0,0.0,0.0,2486.0,0.0,0.0,0.0,0.0,11343.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 13:45:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.0,0.0,0.0,0.0,0.0,0.0,0.0,2905.0,0.0,0.0,0.0,0.0,10704.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 14:00:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,2868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 14:15:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,4387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 14:30:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,0.0,0.0,0.0,0.0,0.0,0.0,4942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 14:45:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 15:00:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 15:15:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 15:30:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 15:45:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 16:00:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 16:15:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 16:30:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27 16:45:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0
2019-11-27 17:00:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,1039.0,0.0
2019-11-27 17:15:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0
2019-11-27 17:30:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,1316.0,0.0
2019-11-27 17:45:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0
2019-11-27 18:00:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,1539.0,0.0
2019-11-27 18:15:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,1519.0,0.0
2019-11-27 18:30:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,1527.0,0.0
2019-11-27 18:45:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,0.0,1607.0,0.0
2019-11-27 19:00:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,1072.0,0.0
2019-11-27 19:15:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,1117.0,0.0
2019-11-27 19:30:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0
2019-11-27 19:45:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,0.0,0.0,986.0,0.0,0.0,0.0,0.0,0.0,1251.0,0.0
2019-11-27 20:00:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,0.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,1347.0,0.0
2019-11-27 20:15:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.0,0.0,0.0,1022.0,0.0,0.0,0.0,0.0,0.0,1398.0,0.0
2019-11-27 20:30:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,1617.0,0.0
2019-11-27 20:45:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,0.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,2177.0,0.0
2019-11-27 21:00:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,0.0,1131.0,0.0,0.0,0.0,0.0,0.0,2401.0,0.0
2019-11-27 21:15:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0,0.0,2836.0,0.0
2019-11-27 21:30:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.0,0.0,0.0,1079.0,0.0,0.0,0.0,0.0,0.0,3020.0,0.0
2019-11-27 21:45:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.0,0.0,0.0,1114.0,0.0,0.0,0.0,0.0,0.0,3338.0,0.0
2019-11-27 22:00:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415.0,0.0,0.0,1121.0,0.0,0.0,0.0,0.0,0.0,3403.0,0.0
2019-11-27 22:15:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984.0,0.0,0.0,1131.0,0.0,0.0,0.0,0.0,0.0,3915.0,0.0
2019-11-27 22:30:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,0.0,5383.0,0.0
2019-11-27 22:45:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3419.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,5617.0,0.0
2019-11-27 23:00:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4177.0,0.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,5851.0,0.0
2019-11-27 23:15:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.0,0.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,6191.0,0.0
2019-11-27 23:30:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6058.0,0.0
2019-11-27 23:45:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.0,0.0
2019-11-28 00:00:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587.0,0.0
2019-11-28 00:15:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.0,0.0
2019-11-28 00:30:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314.0,0.0
2019-11-28 00:45:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.0,0.0
2019-11-28 01:00:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0
2019-11-28 01:15:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.0,0.0
2019-11-28 01:30:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.0,0.0
2019-11-28 01:45:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754.0,0.0
2019-11-28 02:00:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,0.0
2019-11-28 02:15:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568.0,0.0
2019-11-28 02:30:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3802.0,0.0
2019-11-28 02:45:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132.0,0.0
2019-11-28 03:00:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.0,0.0
2019-11-28 03:15:22,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963.0,0.0
2019-11-28 03:30:23,0.0,0.0,0.0,0.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6420.0,0.0
2019-11-28 03:45:22,0.0,0.0,0.0,0.0,2803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9038.0,0.0
2019-11-28 04:00:23,0.0,0.0,0.0,0.0,3298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10196.0,0.0
2019-11-28 04:15:24,0.0,0.0,0.0,0.0,3314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10576.0,0.0
2019-11-28 04:30:23,0.0,0.0,0.0,0.0,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10957.0,0.0
2019-11-28 04:45:22,0.0,0.0,0.0,0.0,3476.0,0.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11461.0,0.0
2019-11-28 05:00:24,0.0,0.0,0.0,0.0,3506.0,0.0,4035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11346.0,0.0
2019-11-28 05:15:23,0.0,0.0,0.0,0.0,3490.0,0.0,5668.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,0.0,5368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11037.0,0.0
2019-11-28 05:30:23,0.0,0.0,0.0,0.0,1860.0,0.0,7420.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,5438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5623.0,0.0
2019-11-28 05:45:22,0.0,0.0,0.0,0.0,2191.0,704.0,9192.0,0.0,270.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.0,0.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5464.0,0.0
2019-11-28 06:00:23,0.0,0.0,0.0,0.0,2089.0,1367.0,9278.0,0.0,11354.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,1168.0,4923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,5257.0,0.0
2019-11-28 06:15:23,0.0,0.0,0.0,0.0,1915.0,1710.0,8763.0,0.0,17666.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.0,3781.0,4620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918.0,5138.0,0.0
2019-11-28 06:30:23,0.0,0.0,0.0,0.0,1733.0,1674.0,7800.0,0.0,19596.0,803.0,0.0,0.0,0.0,0.0,2270.0,0.0,0.0,1547.0,4906.0,4484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3331.0,5062.0,0.0
2019-11-28 06:45:23,0.0,0.0,0.0,0.0,1769.0,1798.0,7959.0,0.0,20287.0,810.0,0.0,0.0,0.0,0.0,4052.0,0.0,0.0,1682.0,5981.0,4475.0,0.0,249.0,0.0,0.0,0.0,0.0,561.0,3678.0,5175.0,0.0
2019-11-28 07:00:26,0.0,0.0,0.0,0.0,0.0,1848.0,7605.0,0.0,20292.0,814.0,0.0,0.0,0.0,0.0,4729.0,0.0,0.0,1671.0,6564.0,4412.0,0.0,1159.0,0.0,0.0,0.0,0.0,1121.0,3764.0,4455.0,0.0
2019-11-28 07:15:29,0.0,0.0,0.0,0.0,0.0,1732.0,7049.0,0.0,22867.0,899.0,0.0,0.0,0.0,0.0,4882.0,0.0,0.0,1621.0,6464.0,2879.0,0.0,1545.0,0.0,0.0,0.0,0.0,1303.0,3986.0,2250.0,0.0
2019-11-28 07:30:32,0.0,0.0,0.0,0.0,0.0,1792.0,7199.0,0.0,22286.0,884.0,0.0,0.0,766.0,0.0,5009.0,0.0,0.0,1795.0,5947.0,2928.0,0.0,1793.0,0.0,0.0,0.0,0.0,1586.0,3660.0,2273.0,0.0
2019-11-28 07:45:26,0.0,0.0,473.0,0.0,0.0,1755.0,6902.0,0.0,22414.0,904.0,0.0,0.0,3166.0,0.0,5458.0,0.0,0.0,1933.0,6224.0,3034.0,0.0,1816.0,0.0,0.0,0.0,0.0,1599.0,3645.0,2228.0,0.0
2019-11-28 08:00:35,0.0,0.0,663.0,0.0,0.0,1750.0,6588.0,0.0,20197.0,927.0,0.0,0.0,4423.0,0.0,5076.0,0.0,0.0,1984.0,7057.0,2685.0,0.0,1749.0,0.0,0.0,0.0,0.0,1564.0,3601.0,2176.0,0.0
2019-11-28 08:15:34,0.0,0.0,706.0,0.0,0.0,1389.0,5620.0,0.0,20731.0,950.0,0.0,0.0,6074.0,0.0,5246.0,0.0,0.0,1926.0,7226.0,3090.0,0.0,1637.0,0.0,0.0,0.0,0.0,1196.0,3496.0,2166.0,0.0
2019-11-28 08:30:31,0.0,0.0,652.0,0.0,0.0,1503.0,6012.0,0.0,19565.0,936.0,0.0,0.0,6189.0,0.0,5057.0,0.0,0.0,1504.0,6879.0,2863.0,0.0,1569.0,0.0,0.0,0.0,0.0,1106.0,3445.0,1985.0,0.0
2019-11-28 08:45:35,0.0,0.0,659.0,0.0,0.0,0.0,5149.0,0.0,19495.0,1045.0,0.0,0.0,5137.0,0.0,5254.0,0.0,0.0,1564.0,8313.0,2909.0,0.0,1452.0,0.0,0.0,0.0,0.0,1092.0,3248.0,2017.0,0.0
2019-11-28 09:00:47,0.0,0.0,651.0,0.0,0.0,0.0,5380.0,0.0,18377.0,973.0,0.0,0.0,4817.0,0.0,5675.0,0.0,0.0,1627.0,7961.0,3144.0,0.0,1439.0,0.0,0.0,0.0,0.0,983.0,3130.0,1889.0,1419.0
2019-11-28 09:30:42,0.0,0.0,556.0,0.0,0.0,0.0,5340.0,0.0,16510.0,926.0,0.0,0.0,4073.0,0.0,5713.0,0.0,0.0,1561.0,8537.0,3105.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,3026.0,1121.0,1973.0
2019-11-28 09:45:32,0.0,0.0,3650.0,0.0,0.0,0.0,5574.0,0.0,14374.0,922.0,0.0,0.0,3015.0,0.0,5393.0,0.0,0.0,1469.0,7847.0,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,2806.0,0.0,2267.0
2019-11-28 10:00:27,0.0,0.0,1193.0,0.0,0.0,0.0,5394.0,0.0,13575.0,913.0,0.0,0.0,2820.0,0.0,5591.0,0.0,0.0,1494.0,7836.0,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,2702.0,0.0,2376.0
2019-11-28 10:15:34,0.0,0.0,964.0,0.0,0.0,0.0,5414.0,0.0,11760.0,874.0,0.0,0.0,2994.0,0.0,5224.0,0.0,267.0,1358.0,6780.0,2586.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,2355.0,0.0,2405.0
2019-11-28 10:30:43,0.0,0.0,1006.0,0.0,0.0,0.0,6102.0,0.0,0.0,878.0,0.0,0.0,3193.0,0.0,4128.0,0.0,2620.0,1422.0,5247.0,2638.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,2160.0,0.0,2301.0
2019-11-28 10:45:49,0.0,0.0,952.0,0.0,0.0,0.0,5738.0,0.0,0.0,831.0,0.0,0.0,3151.0,0.0,4203.0,0.0,2572.0,1321.0,7094.0,2819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.0
2019-11-28 11:00:38,0.0,0.0,857.0,0.0,0.0,0.0,5174.0,0.0,0.0,841.0,0.0,0.0,3113.0,0.0,4308.0,0.0,2726.0,1258.0,7743.0,2517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0
2019-11-28 11:15:27,0.0,0.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0,0.0,0.0,3366.0,0.0,4460.0,0.0,2832.0,0.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.0
2019-11-28 11:30:50,0.0,0.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,0.0,2729.0,0.0,4420.0,0.0,2522.0,0.0,0.0,2633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0
2019-11-28 11:45:29,0.0,0.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.0,0.0,4216.0,0.0,2561.0,0.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.0
